0.0897095,2.285798
0.1513544,2.280125
0.3285932,2.265374
0.5828829,2.242681
0.8834044,2.21545
1.522942,2.151911
1.792595,2.120143
1.992873,2.090646
2.170049,2.065686
2.393527,2.047531
2.632459,2.035048
2.886861,2.030503
3.125891,2.0339
3.349551,2.045237
3.534724,2.066784
3.66599,2.098541
3.781919,2.14391
3.928787,2.205159
4.091124,2.274347
4.261198,2.348072
4.415839,2.419529
4.5473,2.483047
4.647845,2.534088
4.702018,2.566982
4.717535,2.582862
4.748529,2.607816
4.779572,2.64071
4.810658,2.68041
4.896048,2.774555
4.996942,2.882311
5.105561,2.992336
5.21413,3.094421
5.322601,3.180625
5.376782,3.214653
5.423202,3.240741
5.546856,3.288379
5.732203,3.338283
5.97921,3.384783
6.264689,3.418805
6.588607,3.434676
6.758213,3.432403
6.935486,3.423324
7.128124,3.40517
7.312996,3.377941
7.505507,3.33937
7.705667,3.290589
8.075137,3.191894
8.383068,3.115887
8.629431,3.058031
8.829632,3.016056
8.983664,2.988829
9.083789,2.971811
9.14542,2.96387
9.160826,2.961601
9.207071,2.959331
9.330389,2.952522
9.553937,2.945709
9.862301,2.94003
10.26322,2.940019
10.75671,2.947946
11.35049,2.966079
12.03687,2.997821
12.39933,3.012557
12.73862,3.019354
13.05473,3.019345
13.35537,3.012531
13.89491,2.985293
14.34954,2.944446
14.70392,2.899064
14.9658,2.855953
15.12752,2.825323
15.18141,2.812844
15.21221,2.807171
15.31235,2.792423
15.46641,2.769732
15.65898,2.740235
16.17508,2.664222
16.77591,2.574596
17.42297,2.481565
18.03925,2.396476
18.57081,2.327269
18.77882,2.301174
18.94833,2.284155
19.24884,2.254655
19.58788,2.22175
20.28134,2.15027
20.62039,2.119635
20.93634,2.094672
21.21382,2.081052
21.42968,2.078778
21.6379,2.086712
21.87701,2.102587
22.13928,2.124131
22.42474,2.15475
22.72567,2.194442
23.03437,2.243209
23.34314,2.302185
23.65196,2.371369
23.93766,2.440554
24.19245,2.498397
24.40861,2.544898
24.58618,2.58346
24.72514,2.611814
24.82548,2.631094
24.88723,2.642436
24.91039,2.645838
24.94123,2.646971
25.03376,2.648103
25.17256,2.651502
25.35761,2.653766
25.82794,2.656022
26.37532,2.65147
26.94577,2.636708
27.46985,2.604934
27.89358,2.553878
28.04757,2.518711
28.15525,2.476738
28.23203,2.424558
28.31644,2.361035
28.4008,2.287302
28.48511,2.20563
28.64592,2.027539
28.8067,1.844912
28.87555,1.756434
28.93671,1.673628
28.99792,1.597627
29.05148,1.530702
29.08969,1.47512
29.12797,1.432015
29.15094,1.404791
29.15859,1.395716
29.16627,1.391179
29.17391,1.379835
29.20454,1.345805
29.266,1.309506
29.30446,1.295893
29.35067,1.287952
29.39694,1.289085
29.45869,1.300426
29.53593,1.32311
29.61327,1.361675
29.70613,1.417253
29.80682,1.492115
29.92307,1.588528
30.04716,1.707627
30.31868,1.978719
30.59798,2.26002
30.86954,2.537918
31.1256,2.80107
31.24201,2.924706
31.35837,3.040403
31.45154,3.145891
31.54466,3.242305
31.61456,3.325107
31.67667,3.395432
31.72327,3.451012
31.74664,3.489578
31.82408,3.544023
31.97853,3.584854
32.18686,3.610937
32.42593,3.62114
32.6726,3.613193
32.89603,3.587098
33.08849,3.540586
33.21915,3.473658
33.36509,3.384044
33.61885,3.275143
33.94964,3.156032
34.31896,3.032383
34.70372,2.91327
35.07313,2.804367
35.41182,2.714747
35.55037,2.678446
35.67356,2.650084
35.72742,2.633069
35.77353,2.609247
35.81188,2.576351
35.85019,2.536649
35.91127,2.439097
35.95679,2.319993
35.98679,2.182741
36.00129,2.034147
36.01574,1.876477
36.02246,1.71654
36.02918,1.556602
36.03594,1.402336
36.05047,1.257145
36.06509,1.127833
36.09524,1.01667
36.11037,0.9701627
36.13326,0.9293268
36.15617,0.8952972
36.17914,0.8692076
