-0.08136006,1.407948
-0.03510012,1.417037
0.1036797,1.439761
0.2887194,1.47271
0.5123091,1.510204
0.7436088,1.547698
0.9517785,1.580647
1.121398,1.60337
1.213918,1.612458
1.306438,1.603365
1.460638,1.579497
1.653387,1.544264
1.861557,1.50335
2.062017,1.461299
2.231637,1.422658
2.339576,1.391973
2.370417,1.37379
2.378126,1.376063
2.424387,1.399925
2.509196,1.438559
2.617136,1.488557
2.871566,1.597641
2.994925,1.644228
3.110575,1.680589
3.195385,1.697632
3.334165,1.720355
3.519205,1.747623
3.742795,1.778299
4.282494,1.846466
4.876163,1.919177
5.462122,1.987343
5.978691,2.045284
6.186861,2.066869
6.356481,2.08391
6.47213,2.094134
6.533811,2.096405
6.62633,2.091857
6.79595,2.082762
7.02725,2.069119
7.31252,2.05093
7.998709,2.003184
8.761997,1.939527
9.139788,1.895198
9.502156,1.837234
9.849106,1.769043
10.16522,1.695171
10.4582,1.622435
10.72033,1.551974
10.94392,1.490604
11.12125,1.441736
11.22148,1.425824
11.35255,1.417866
11.51446,1.417861
11.6995,1.425811
12.12355,1.458754
12.58615,1.512151
13.04104,1.581456
13.44196,1.659855
13.75807,1.741664
13.94311,1.823478
14.00479,1.858703
14.08189,1.885974
14.17441,1.906426
14.27464,1.918923
14.49823,1.925735
14.74495,1.909819
14.99167,1.875722
15.21526,1.826852
15.39259,1.767757
15.51595,1.700708
15.63931,1.638204
15.81664,1.589336
16.02481,1.550694
16.2484,1.522279
16.46428,1.502955
16.64161,1.49045
16.76497,1.484765
16.81123,1.482491
16.84978,1.487035
16.95001,1.501805
17.11192,1.525665
17.32009,1.556341
17.8752,1.635871
18.53826,1.734717
19.27071,1.843788
19.99545,1.953996
20.66622,2.059659
21.21363,2.150554
21.43722,2.183502
21.6531,2.202814
21.85356,2.209627
22.04631,2.205076
22.21593,2.189163
22.38555,2.165295
22.53975,2.134609
22.68624,2.097105
22.94067,2.009598
23.16426,1.914137
23.35701,1.82095
23.52663,1.7414
23.62686,1.703897
23.75793,1.658439
24.12029,1.55502
24.59831,1.436826
25.16885,1.312946
25.80878,1.190202
26.49497,1.076547
27.20429,0.9810728
27.56666,0.9412904
27.92132,0.909463
28.09865,0.899231
28.28369,0.8946804
28.65377,0.9037611
29.03927,0.9355687
29.42477,0.9855586
29.81027,1.050321
30.19577,1.127583
30.58898,1.213936
30.96677,1.304835
31.70693,1.493452
32.05387,1.584351
32.39312,1.667297
32.70922,1.741152
33.0022,1.801371
33.27976,1.845682
33.52648,1.870675
33.75778,1.878623
33.98137,1.876345
34.20496,1.864975
34.42084,1.845651
34.84489,1.787685
35.24581,1.71381
35.63131,1.633118
36.00139,1.555836
36.36376,1.493326
36.54109,1.470594
36.71842,1.45468
36.90346,1.448993
37.12705,1.453532
37.35835,1.468299
37.61278,1.491019
38.15247,1.553505
38.68447,1.629627
39.17791,1.710295
39.57882,1.783012
39.74073,1.811416
39.85638,1.835277
39.93348,1.850047
39.95661,1.856865
39.97974,1.858001
40.05684,1.857999
40.31898,1.851173
40.69677,1.829572
40.91265,1.810248
41.14395,1.784106
41.37525,1.751145
41.60655,1.707956
41.83014,1.655678
42.03831,1.593172
42.22335,1.518167
42.38526,1.431799
42.50862,1.33066
42.60114,1.215884
42.65511,1.096565
42.69366,0.9840632
42.7245,0.879517
42.74763,0.7840618
42.77847,0.6988335
42.81702,0.6261052
42.87099,0.5647402
42.9558,0.5170107
43.06374,0.4840532
43.20251,0.4658675
43.39526,0.4647259
43.63428,0.4817651
43.92726,0.515848
44.28963,0.57152
44.71368,0.6465083
45.22253,0.7442221
45.74681,0.8589807
46.24025,0.9816943
47.1269,1.245307
47.89019,1.515741
48.23714,1.64755
48.55325,1.772542
48.86165,1.890715
49.14692,1.997525
49.41677,2.091836
49.67891,2.170238
49.92563,2.230459
50.17235,2.270225
50.41135,2.287264
50.527,2.287261
50.64265,2.279303
51.1361,2.233835
51.6835,2.18723
52.86314,2.09288
54.08131,2.012165
54.66727,1.981467
55.22239,1.958725
55.46911,1.946218
55.68499,1.926894
56.00881,1.87234
56.21698,1.803016
56.34034,1.726876
56.39431,1.651875
56.40202,1.587102
56.3866,1.538239
56.37889,1.523466
56.37889,1.515512
56.37889,1.501875
56.39431,1.48142
56.44057,1.457555
56.53309,1.437098
56.67187,1.423458
56.88774,1.423452
57.18844,1.44049
57.37348,1.45753
57.58165,1.481388
58.07509,1.537057
58.63792,1.59386
59.24701,1.647252
59.87923,1.693826
60.50373,1.726764
61.11282,1.742656
61.67565,1.738096
61.93008,1.725589
62.16909,1.706264
62.68566,1.653978
63.30246,1.59487
63.97323,1.531215
64.66713,1.469833
65.33019,1.415269
65.91615,1.372072
66.40188,1.344786
66.58691,1.339099
66.72569,1.339096
66.8105,1.342502
66.95699,1.350453
67.14974,1.362948
67.38876,1.37885
68.00555,1.420879
68.76113,1.474268
69.64007,1.539017
70.61153,1.610581
71.63696,1.687826
72.70094,1.769616
73.76492,1.853678
74.79806,1.936605
75.77722,2.018396
76.67929,2.094508
77.458,2.166078
78.10564,2.22856
78.36007,2.255826
78.57595,2.280821
78.73786,2.302407
78.8458,2.320586
79.01542,2.347854
79.19275,2.364895
79.37007,2.371708
79.56282,2.36943
79.74786,2.360334
79.93291,2.345556
80.29527,2.302365
80.61909,2.252356
80.88123,2.202349
81.05856,2.165981
81.12025,2.154615
81.14337,2.151206
81.23589,2.139839
81.45177,2.105743
81.74475,2.04778
82.08399,1.96368
82.41552,1.855717
82.56201,1.79094
82.7008,1.719345
82.81644,1.642069
82.90125,1.55684
82.95522,1.464793
82.97836,1.364792
82.98606,1.318201
83.00919,1.281837
83.04002,1.254563
83.07858,1.235244
83.14026,1.225015
83.20194,1.221604
83.27132,1.226148
83.35614,1.236373
83.54118,1.275004
83.74165,1.33409
83.95752,1.407948
84.18111,1.492033
84.62829,1.676111
84.82875,1.767015
85.01379,1.851101
85.16799,1.923824
85.29135,1.981775
85.36074,2.019273
85.38387,2.0295
85.39157,2.032909
85.43012,2.043135
85.53806,2.063587
85.70769,2.081764
85.81562,2.086307
85.93899,2.085167
86.07005,2.078345
86.21655,2.061296
86.37846,2.035155
86.55579,1.996514
86.73312,1.945372
86.92587,1.878322
87.13404,1.795362
87.3422,1.69422
87.55809,1.591941
87.78167,1.506708
87.99755,1.437384
88.21344,1.382832
88.4216,1.339645
88.62977,1.307821
88.82252,1.286225
89.00756,1.27372
89.18489,1.266897
89.3391,1.265757
89.59352,1.274841
89.75543,1.289609
89.81711,1.296426
89.83253,1.302107
89.87109,1.320288
89.93276,1.348695
90.02528,1.386193
90.13322,1.432781
90.272,1.485049
90.59582,1.605495
91.01215,1.738439
91.49018,1.874789
92.02988,2.00432
92.63126,2.116804
93.21721,2.219061
93.71836,2.320184
94.15013,2.415627
94.49708,2.501981
94.76693,2.575837
94.96738,2.633786
95.09845,2.670146
95.137,2.680372
95.15243,2.683781
95.19868,2.678098
95.32204,2.662186
95.50709,2.636045
95.74609,2.600811
96.03136,2.555348
96.35519,2.50193
96.70984,2.439421
97.08763,2.368956
97.48084,2.290537
97.87405,2.205299
98.26726,2.112106
98.65276,2.013232
99.35437,1.796168
99.65505,1.680251
99.9172,1.558652
100.0328,1.501831
100.1562,1.455237
100.2719,1.41887
100.3952,1.391594
100.5109,1.372273
100.6342,1.360906
100.7499,1.357494
100.8655,1.360899
101.0891,1.385893
101.3127,1.431342
101.5209,1.493836
101.7136,1.568831
101.891,1.651781
102.0606,1.737004
102.1993,1.822227
102.3227,1.900633
102.4229,1.969948
102.5,2.025628
102.5463,2.06199
102.554,2.071081
102.5617,2.07449
102.5617,2.077899
102.5694,2.08699
102.608,2.116534
102.6851,2.150623
102.8393,2.176755
102.9472,2.18357
103.086,2.183567
103.2402,2.175608
103.4329,2.157421
103.6565,2.12787
103.911,2.085817
104.2117,2.028991
104.5432,1.956254
104.8901,1.881245
105.2294,1.816463
105.5455,1.760773
105.8462,1.714174
106.1314,1.676666
106.3936,1.645977
106.8639,1.603919
107.2417,1.582318
107.5192,1.574356
107.6966,1.574351
107.7583,1.575486
107.7891,1.577758
107.8739,1.583437
108.005,1.593661
108.1746,1.607293
108.6295,1.64478
109.1769,1.693629
109.7783,1.752704
110.3719,1.817461
110.9194,1.889037
111.3742,1.964024
111.8137,2.037876
112.338,2.108317
112.9008,2.170801
113.4559,2.226468
113.9571,2.271909
114.3734,2.307125
114.6587,2.328708
114.7358,2.334388
114.7589,2.33666
114.8206,2.336658
114.9825,2.336654
115.2447,2.336647
115.5762,2.336638
115.9694,2.336627
116.4166,2.336615
117.3726,2.33659
118.3287,2.336563
118.7758,2.336551
119.169,2.336541
119.5006,2.336532
119.7627,2.336525
119.9246,2.33652
119.9863,2.336519
120.0017,2.333109
120.0403,2.322881
120.1868,2.283104
120.4335,2.22287
120.7727,2.144452
121.1968,2.054668
121.7056,1.954654
122.2839,1.850093
122.9392,1.744393
123.2476,1.696658
123.4943,1.656879
123.6794,1.623919
123.8182,1.596642
123.9724,1.554593
124.0186,1.521637
124.0263,1.487546
124.0418,1.443227
124.0803,1.414817
124.142,1.379588
124.2345,1.33754
124.3733,1.2864
124.4581,1.262534
124.5506,1.245486
124.7511,1.230708
124.9747,1.239793
125.2214,1.268195
125.4758,1.313643
125.7457,1.370454
126.0309,1.436355
126.3085,1.509075
126.879,1.656787
127.1566,1.723825
127.4264,1.784045
127.6809,1.831765
127.9199,1.864713
128.1358,1.87948
128.3362,1.870384
128.7217,1.823782
129.1149,1.769226
129.8782,1.65216
130.202,1.598743
130.4565,1.555554
130.6261,1.526004
130.6878,1.515775
130.734,1.519183
130.8728,1.531679
131.081,1.549855
131.3662,1.573711
131.7055,1.603247
132.091,1.638464
132.9545,1.720259
133.8951,1.812279
134.8126,1.911118
135.6299,2.012232
135.9691,2.061086
136.2621,2.10767
136.5165,2.146299
136.7555,2.171292
136.9868,2.183786
137.2027,2.186053
137.4109,2.178093
137.5959,2.163315
137.9352,2.115579
138.2127,2.05648
138.4209,1.995111
138.552,1.946244
138.5905,1.930334
138.6136,1.921242
138.6368,1.908742
138.6753,1.883741
138.737,1.846239
138.8141,1.799646
138.8912,1.745098
138.9837,1.684869
139.1842,1.556454
139.3769,1.42804
139.4694,1.370083
139.5465,1.317808
139.6159,1.273488
139.6622,1.239396
139.693,1.217804
139.7085,1.209849
139.7007,1.20644
139.6776,1.195077
139.6236,1.162124
139.6159,1.122351
139.7239,1.09053
139.8395,1.082573
140.0091,1.081432
140.2327,1.088244
140.5334,1.106418
140.9035,1.137089
141.3661,1.181395
141.9212,1.242744
142.5766,1.319999
143.2473,1.399526
143.8333,1.465419
144.3499,1.518814
144.797,1.559711
145.1748,1.591519
145.4987,1.613102
145.7608,1.626731
145.9844,1.634679
146.2851,1.633535
146.4547,1.62103
146.5241,1.606256
146.5395,1.599437
