0.1886144,0.001825439
0.2194033,0.0005920446
0.3041101,-0.0006413501
0.4350543,-0.0006413504
0.6045339,0.0005920446
1.043844,0.01539203
1.298314,0.03142503
1.560617,0.05485803
1.838478,0.0869244
2.116535,0.1300906
2.387086,0.1843566
2.64245,0.2509561
2.882692,0.3335883
3.092384,0.4310205
3.279253,0.544486
3.420255,0.6776844
3.546092,0.8244497
3.664379,0.9798476
3.901169,1.302977
4.122576,1.62734
4.225479,1.783972
4.32057,1.934437
4.407807,2.076269
4.487144,2.207
4.550838,2.324166
4.614246,2.425298
4.6619,2.506697
4.693823,2.569597
4.717607,2.607829
4.725549,2.621396
4.764083,2.622629
4.871963,2.625096
5.041553,2.632496
5.2574,2.642362
5.828048,2.679362
6.152037,2.706495
6.506968,2.741028
6.862029,2.782961
7.224967,2.83476
7.572675,2.896426
7.912855,2.967959
8.230123,3.050591
8.516777,3.144323
8.765179,3.252855
8.959881,3.373721
9.037845,3.426754
9.115417,3.457587
9.177212,3.467453
9.230956,3.457587
9.27669,3.430453
9.314397,3.38482
9.351841,3.324388
9.381301,3.247922
9.402839,3.159123
9.424135,3.056758
9.437558,2.944525
9.450783,2.821194
9.463855,2.689228
9.476796,2.549863
9.494627,2.2514
9.512197,1.938137
9.537338,1.617474
9.570225,1.299277
9.626417,0.9921808
9.662357,0.8466491
9.70611,0.7072843
9.750013,0.5765524
9.809477,0.4544538
9.869113,0.3422217
9.944351,0.2410893
10.02753,0.1535236
10.11863,0.07829139
10.3397,-0.05244054
10.62256,-0.1733061
10.9364,-0.2843048
11.28889,-0.3879036
11.66466,-0.4816359
12.05599,-0.5667349
12.45518,-0.6432005
12.84681,-0.711033
13.23089,-0.7702326
13.592,-0.8220318
13.92245,-0.865198
14.21454,-0.8997312
14.45284,-0.926864
14.63735,-0.9465972
14.7604,-0.957697
14.79885,-0.9613971
14.82983,-0.9515303
14.92274,-0.9243975
15.06985,-0.8812314
15.2634,-0.825732
15.50338,-0.7578994
15.78205,-0.6802001
16.43987,-0.505069
16.77271,-0.41257
17.0516,-0.3225374
17.27648,-0.2374385
17.46272,-0.1597395
17.59481,-0.09437333
17.69587,-0.04257414
17.75037,-0.009274361
17.76598,0.001825439
