1.019061,0.2021549
1.034604,0.2072521
1.081235,0.2174464
1.158953,0.2314639
1.259985,0.2505785
1.388219,0.2747903
1.535882,0.305374
1.889497,0.3818325
2.301401,0.4837772
2.752163,0.6137565
2.9892,0.6889406
3.230125,0.7717707
3.467164,0.8635209
3.708088,0.962917
3.956785,1.071233
4.236567,1.187195
4.53578,1.30698
4.86608,1.424217
5.215809,1.536356
5.59274,1.639575
5.989098,1.730051
6.408774,1.801412
6.847878,1.85111
7.310297,1.875322
7.547335,1.876596
7.788259,1.86895
8.036956,1.853659
8.285651,1.828173
8.54212,1.793766
8.802472,1.749166
9.070599,1.69437
9.338725,1.626832
9.610737,1.549099
9.886633,1.458623
10.1703,1.355404
10.45397,1.239442
10.73375,1.120931
10.99411,1.011341
11.24281,0.9106705
11.47207,0.8189201
11.68968,0.7348158
11.89563,0.6583573
12.26479,0.5271037
12.58343,0.4213358
12.86321,0.3397801
13.10025,0.2773391
13.3062,0.2327383
13.48495,0.2021549
13.63651,0.1817659
13.76863,0.1715716
13.8852,0.1652001
14.09504,0.1562798
14.19607,0.1486338
14.30099,0.1333424
